Astro ID,TIC ID,Epoc,Per,Dur,Depth,SMass,SRad,SRadEst,Tmag,Year,MinT,MaxT,Split,Consensus Label,L1,L2,L3,L4,L5,L6,L7,L8,Notes,File,disp_E,disp_J,disp_N,disp_S,disp_B
20662,152936514.0,1338.535,19.30321,0.209625,2770,1.07,0.988233,0.9726503595,10.8699,3.0,1325.3283,2087.099086,train,J,,J,J,J,J,J,J,S,,astronet_tess_ffi_s0039-0000000152936514_tess_v01_llc.fits,0,1,0,0,0
20663,152936712.0,1339.86257,14.65252,0.237375,820,1.22,1.25108,1.246327836,9.6745,3.0,1325.328278,2087.099041,train,J,,J,J,J,J,J,J,J,,astronet_tess_ffi_s0039-0000000152936712_tess_v01_llc.fits,0,1,0,0,0
20664,153408739.0,1470.55023,2.33958,0.1693333333,200,2.403,1.80186,1.769272882,8.05162,3.0,1468.287268,2227.571385,train,N,,E,J,E,J,J,N,E,,astronet_tess_ffi_s0039-0000000153408739_tess_v01_llc.fits,0,0,1,0,0
20665,1539635.0,1518.01137,0.16944,0.080375,8770,1.21,1.21407,1.240168996,13.1517,3.0,1517.370423,2254.064556,train,,,B,J,B,J,J,B,J,,astronet_tess_ffi_s0039-0000000001539635_tess_v01_llc.fits,0,4,0,0,3
20666,154447055.0,1628.82931,0.55833,0.273375,3810,1.64,1.86446,1.831761395,10.0909,3.0,1624.974546,2360.550638,train,,,B,J,J,J,J,B,J,,astronet_tess_ffi_s0039-0000000154447055_tess_v01_llc.fits,0,5,0,0,2
20667,154779318.0,1628.72414,0.33333,0.0003333333333,44850,1.09,1.05388,1.061667819,12.8674,3.0,1624.974449,2360.550547,train,J,,J,J,J,J,J,J,J,,astronet_tess_ffi_s0039-0000000154779318_tess_v01_llc.fits,0,1,0,0,0
20668,154842845.0,1367.53444,14.97752,0.20625,8560,1.16,1.43013,1.418872993,10.9128,3.0,1354.120457,2114.432053,train,J,,J,J,S,J,J,S,J,,astronet_tess_ffi_s0039-0000000154842845_tess_v01_llc.fits,0,1,0,0,0
20669,155142784.0,1468.6717,0.35764,0.026125,2430,1.958,1.96477,1.759697552,10.4437,3.0,1468.287185,2227.571756,train,,,B,J,B,J,J,J,J,,astronet_tess_ffi_s0039-0000000155142784_tess_v01_llc.fits,0,5,0,0,2
20670,155314241.0,1368.55228,14.64488,0.1666666667,10110,0.76,1.11869,0.9192715648,10.3472,3.0,1354.12038,2114.431985,train,J,,N,J,J,J,J,J,S,,astronet_tess_ffi_s0039-0000000155314241_tess_v01_llc.fits,0,1,0,0,0
20671,155314304.0,1367.63603,13.53446,0.23225,2800,1.24,1.23721,1.229211016,11.3464,3.0,1354.120404,2114.432015,train,J,,J,J,J,J,J,J,J,,astronet_tess_ffi_s0039-0000000155314304_tess_v01_llc.fits,0,1,0,0,0
20672,155542133.0,1367.78977,14.67196,0.195125,201470,1.09,1.35361,1.345448657,13.2364,3.0,1354.12035,2114.431956,train,J,,J,J,J,J,J,J,J,,astronet_tess_ffi_s0039-0000000155542133_tess_v01_llc.fits,0,1,0,0,0
20673,155913750.0,1367.32242,13.78987,0.101625,16880,0.96,2.32553,2.223852444,10.3616,3.0,1354.119144,2114.431037,train,J,,J,J,J,J,J,J,J,,astronet_tess_ffi_s0039-0000000155913750_tess_v01_llc.fits,0,1,0,0,0
20674,155984118.0,1393.31576,39.98629,1.4175,7500,0.63,0.562137,0.5886525444,12.6248,3.0,1354.119015,2114.430929,train,J,,J,J,J,J,J,J,J,,astronet_tess_ffi_s0039-0000000155984118_tess_v01_llc.fits,0,1,0,0,0
20675,156003501.0,1366.28471,13.33293,0.3594583333,3030,1.11,1.39595,1.365235122,12.3814,3.0,1354.118997,2114.430984,train,J,,J,J,J,J,J,J,J,,astronet_tess_ffi_s0039-0000000156003501_tess_v01_llc.fits,0,1,0,0,0
20676,156015868.0,1365.45366,17.48431,0.368375,2590,1.21,3.09342,2.967897259,11.5414,3.0,1354.118933,2114.430896,train,,,J,J,J,J,J,J,N,,astronet_tess_ffi_s0039-0000000156015868_tess_v01_llc.fits,0,6,1,0,0
20677,156084454.0,1354.62913,0.78501,0.13525,1030,1.53,2.54672,2.444040274,11.1705,3.0,1354.118749,2114.43073,train,J,,B,J,S,J,J,B,J,,astronet_tess_ffi_s0039-0000000156084454_tess_v01_llc.fits,0,1,0,0,0
20678,156882683.0,1463.91748,13.6493,0.06758333333,26359,1.15,1.4364,1.449307609,13.1609,3.0,1468.283648,2254.060934,train,J,,J,J,J,J,J,J,J,,astronet_tess_ffi_s0039-0000000156882683_tess_v01_llc.fits,0,1,0,0,0
20679,156929705.0,1411.06832,0.2118,0.06283333333,208320,1.34,1.82193,1.667219265,12.3272,3.0,1410.931938,2169.945845,train,,,B,J,B,B,B,B,B,,astronet_tess_ffi_s0039-0000000156929705_tess_v01_llc.fits,0,1,0,0,6
20680,156946269.0,1474.57583,24.82291,0.1690416667,5602700,1.14,2.0933,2.098242635,13.405,3.0,1468.284386,2254.061857,train,J,,J,J,J,J,J,J,J,,astronet_tess_ffi_s0039-0000000156946269_tess_v01_llc.fits,0,1,0,0,0
20681,157046364.0,1471.59728,3.52708,0.1743333333,27540,1.05,1.54977,1.819668312,13.2817,3.0,1468.284083,2254.061638,train,E,,E,E,E,E,E,E,E,,astronet_tess_ffi_s0039-0000000157046364_tess_v01_llc.fits,1,0,0,0,0
20682,157116410.0,1477.59918,13.6368,0.2063333333,10830,1.01,2.34483,2.325089051,12.7823,3.0,1468.283658,2254.061071,train,J,,J,J,J,J,J,J,J,,astronet_tess_ffi_s0039-0000000157116410_tess_v01_llc.fits,0,1,0,0,0
20683,157313676.0,1468.63732,0.48611,0.08408333333,140,1.71,2.676,2.621322359,8.8707,3.0,1468.283955,2254.061613,train,J,,J,J,J,J,J,J,J,,astronet_tess_ffi_s0039-0000000157313676_tess_v01_llc.fits,0,1,0,0,0
20684,157396910.0,1468.52763,0.50694,0.25,10670,0.66456,0.701508,0.8958420976,13.3013,3.0,1468.283953,2254.061635,train,J,,B,J,S,J,B,B,J,,astronet_tess_ffi_s0039-0000000157396910_tess_v01_llc.fits,0,1,0,0,0
20685,157774965.0,1545.48814,0.82014,0.057,14130,1.5,3.30098,2.998752913,9.9258,3.0,1543.24514,2305.988224,train,J,,B,J,S,J,J,B,B,,astronet_tess_ffi_s0039-0000000157774965_tess_v01_llc.fits,0,1,0,0,0
20686,158069530.0,1438.24329,0.94236,0.0009166666667,30280,1.29,1.46838,1.469829863,13.5402,3.0,1437.991756,2200.227929,train,J,,J,J,J,J,J,J,J,,astronet_tess_ffi_s0039-0000000158069530_tess_v01_llc.fits,0,1,0,0,0
20687,158331041.0,1544.67823,0.53541,0.2677083333,580,1.51,2.20143,2.172040889,9.4412,3.0,1543.244127,2305.987203,train,,,J,J,J,J,J,B,J,,astronet_tess_ffi_s0039-0000000158331041_tess_v01_llc.fits,0,6,0,0,1
20688,158646549.0,1367.76001,14.3678,0.1044583333,4910,0.8,0.88393,0.869311162,12.1533,3.0,1354.118276,2143.221745,train,J,,J,J,J,J,J,J,J,,astronet_tess_ffi_s0039-0000000158646549_tess_v01_llc.fits,0,1,0,0,0
20689,1595346.0,1517.94927,0.38264,0.07108333333,5980,1.51,3.13865,3.097974107,9.1341,3.0,1517.3704,2254.064536,train,J,,B,J,S,J,J,B,B,,astronet_tess_ffi_s0039-0000000001595346_tess_v01_llc.fits,0,1,0,0,0
20690,159638137.0,1355.23481,29.87756,0.118625,87430,1.31,1.22184,1.26485475,10.7628,3.0,1325.328926,2087.098935,train,J,,J,J,J,J,J,J,J,,astronet_tess_ffi_s0039-0000000159638137_tess_v01_llc.fits,0,1,0,0,0
20691,159732516.0,1339.4509,25.302,2.296916667,2620,1.08,0.99328,0.9818964149,8.0609,3.0,1325.32888,2087.098923,train,J,,J,J,J,J,J,J,J,,astronet_tess_ffi_s0039-0000000159732516_tess_v01_llc.fits,0,1,0,0,0
20692,159734992.0,1349.29602,26.2759,0.4311666667,81520,0.99,1.10633,1.052222737,13.4389,3.0,1325.32891,2087.098971,train,J,,J,J,J,J,J,J,J,,astronet_tess_ffi_s0039-0000000159734992_tess_v01_llc.fits,0,1,0,0,0
20693,159859457.0,1337.92082,13.09905,0.1625416667,4400,1.42,1.38617,1.407872996,12.0346,3.0,1325.328769,2087.099087,train,J,,J,J,J,J,J,J,J,,astronet_tess_ffi_s0039-0000000159859457_tess_v01_llc.fits,0,1,0,0,0
20694,159894133.0,1372.83312,44.35367,0.5261666667,6942,1.06,1.25254,1.237036053,12.494,3.0,1410.931226,2169.944437,train,,,J,J,J,J,J,J,N,,astronet_tess_ffi_s0039-0000000159894133_tess_v01_llc.fits,0,6,1,0,0
20695,159923666.0,1411.96696,2.73125,0.2386666667,630,0.96,1.04129,1.03009275,9.3318,3.0,1410.931159,2169.944388,train,J,,J,J,J,J,J,J,J,,astronet_tess_ffi_s0039-0000000159923666_tess_v01_llc.fits,0,1,0,0,0
20696,159923769.0,1393.99903,13.60599,0.106125,3540,1.15,0.932185,0.9436022572,10.921,3.0,1381.722249,2143.222426,train,J,,J,J,J,J,J,J,J,,astronet_tess_ffi_s0039-0000000159923769_tess_v01_llc.fits,0,1,0,0,0
20697,159988460.0,1385.02388,0.80486,0.09333333333,46400,1.18,1.92565,1.918093649,12.1222,3.0,1381.722095,2169.944203,train,B,,B,B,S,B,B,B,E,,astronet_tess_ffi_s0039-0000000159988460_tess_v01_llc.fits,0,0,0,0,1
20698,160059285.0,1599.96983,12.04305,0.1394583333,65150,0.96,1.04984,1.005896434,13.2316,3.0,1596.786911,2360.550653,train,J,,J,J,J,J,J,J,J,,astronet_tess_ffi_s0039-0000000160059285_tess_v01_llc.fits,0,1,0,0,0
20699,160064380.0,1325.96863,13.57544,0.2529166667,7880,1.24,1.19426,1.196222191,12.1704,3.0,1325.328278,2087.099157,train,J,,J,J,J,J,J,J,J,,astronet_tess_ffi_s0039-0000000160064380_tess_v01_llc.fits,0,1,0,0,0
20700,160196838.0,1353.23176,14.40098,1.123625,351,1.11,2.23766,2.324640913,10.2726,3.0,1354.118279,2143.222145,train,J,,J,J,J,J,J,J,J,,astronet_tess_ffi_s0039-0000000160196838_tess_v01_llc.fits,0,1,0,0,0
20701,160329609.0,1468.16764,1.51736,0.120625,1915,0.265804,0.29049,0.2354985571,9.65466,3.0,1468.284829,2227.569023,train,,,B,J,J,J,J,J,J,,astronet_tess_ffi_s0039-0000000160329609_tess_v01_llc.fits,0,6,0,0,1
20702,160708862.0,1602.83647,3.34481,0.1498333333,13300,2.38,1.75956,1.700149267,9.8787,3.0,1596.786541,2360.550588,train,E,,E,E,E,E,E,E,E,,astronet_tess_ffi_s0039-0000000160708862_tess_v01_llc.fits,1,0,0,0,0
20703,161112083.0,1364.39431,40.09421,0.7665833333,19790,0.95,2.23558,2.212841188,12.459,3.0,1325.32805,2087.098592,train,J,,J,J,J,J,J,J,J,,astronet_tess_ffi_s0039-0000000161112083_tess_v01_llc.fits,0,1,0,0,0
20704,161173132.0,1340.21816,15.30445,0.7887916667,6170,0.68,0.583988,0.7097229646,12.5095,3.0,1325.327895,2087.098434,train,J,,J,J,J,J,J,J,J,,astronet_tess_ffi_s0039-0000000161173132_tess_v01_llc.fits,0,1,0,0,0
20705,161209107.0,1339.46315,14.11904,0.1314583333,951700,1.0,1.96539,1.785445327,13.2055,3.0,1325.327754,2087.098236,train,J,,J,J,J,J,J,J,J,,astronet_tess_ffi_s0039-0000000161209107_tess_v01_llc.fits,0,1,0,0,0
20706,161209140.0,1353.66045,33.28856,0.233,232700,1.11,1.47786,1.446692884,12.8528,3.0,1325.327748,2087.098227,train,J,,J,J,J,J,J,J,J,,astronet_tess_ffi_s0039-0000000161209140_tess_v01_llc.fits,0,1,0,0,0
20707,161223243.0,1361.30619,36.22095,0.1705833333,13750,1.12,1.38881,1.26899791,9.6599,3.0,1325.32774,2087.09823,train,J,,J,J,J,J,J,J,J,,astronet_tess_ffi_s0039-0000000161223243_tess_v01_llc.fits,0,1,0,0,0
20708,161223325.0,1339.45657,22.95168,1.155833333,1715570,0.430823,0.435428,0.4447864828,13.3883,3.0,1325.327747,2087.098247,train,J,,J,J,J,J,J,J,J,,astronet_tess_ffi_s0039-0000000161223325_tess_v01_llc.fits,0,1,0,0,0
20709,161264069.0,1335.45471,13.16765,0.456375,25240,0.99,1.06587,1.032071694,13.2388,3.0,1325.327788,2087.098337,train,J,,J,J,J,J,J,J,J,,astronet_tess_ffi_s0039-0000000161264069_tess_v01_llc.fits,0,1,0,0,0
20710,161267694.0,1337.82959,13.13918,0.03375,4450,1.43,3.44586,2.982108802,10.1503,3.0,1325.327857,2087.098468,train,J,,J,J,J,J,J,J,J,,astronet_tess_ffi_s0039-0000000161267694_tess_v01_llc.fits,0,1,0,0,0
20711,161268608.0,1340.21961,15.28431,0.6269583333,3610,0.95,1.76036,1.742069917,10.3252,3.0,1325.327883,2087.098528,train,J,,J,J,J,J,J,J,J,,astronet_tess_ffi_s0039-0000000161268608_tess_v01_llc.fits,0,1,0,0,0
20712,161315160.0,1326.56183,13.55237,0.18825,4430,1.04,0.853678,0.8728934652,10.5942,3.0,1325.327794,2087.098445,train,J,,J,J,J,J,J,J,J,,astronet_tess_ffi_s0039-0000000161315160_tess_v01_llc.fits,0,1,0,0,0
20713,161614046.0,1411.30064,0.64514,0.070125,29680,1.03,1.15613,1.148060757,13.2022,3.0,1410.929494,2200.228019,train,B,,B,J,S,B,B,B,B,,astronet_tess_ffi_s0039-0000000161614046_tess_v01_llc.fits,0,0,0,0,1
20714,162583888.0,1572.00063,0.9125,0.1930416667,303310,1.1,1.57656,1.605437766,11.6163,3.0,1569.452364,2332.576861,train,E,,E,E,E,E,E,E,E,,astronet_tess_ffi_s0039-0000000162583888_tess_v01_llc.fits,1,0,0,0,0
20715,162808691.0,1571.98228,0.35069,0.02241666667,2300,1.62,3.18581,2.708940278,9.9645,3.0,1569.452373,2332.5769,train,J,,B,J,S,J,J,J,J,,astronet_tess_ffi_s0039-0000000162808691_tess_v01_llc.fits,0,1,0,0,0
20716,162895209.0,1572.10551,0.36875,0.03770833333,3790,1.36,1.56441,1.721010762,12.3133,3.0,1569.452511,2332.576987,train,E,,E,E,E,E,E,E,E,,astronet_tess_ffi_s0039-0000000162895209_tess_v01_llc.fits,1,0,0,0,0
20717,163145422.0,1572.22284,0.69444,0.03295833333,5780,1.76,2.01273,2.025707606,9.7117,3.0,1569.452424,2332.576975,train,J,,B,J,S,J,J,B,J,,astronet_tess_ffi_s0039-0000000163145422_tess_v01_llc.fits,0,1,0,0,0
20718,16325269.0,1491.25272,25.19097,0.8212083333,808,1.521,2.31513,2.241185388,8.84114,3.0,1491.641565,2254.064426,train,J,,J,J,J,J,J,J,J,,astronet_tess_ffi_s0039-0000000016325269_tess_v01_llc.fits,0,1,0,0,0
20719,163266173.0,1571.86955,0.70417,0.162625,290,1.32,1.69192,1.714693248,8.7833,3.0,1569.452506,2332.577052,train,,,B,J,N,J,J,B,J,,astronet_tess_ffi_s0039-0000000163266173_tess_v01_llc.fits,0,4,1,0,2
20720,163355276.0,2282.80644,0.7875,0.1334166667,4280,1.02,1.23615,1.208161765,12.0267,3.0,1569.45268,2305.987169,train,E,,E,E,E,E,E,E,E,,astronet_tess_ffi_s0039-0000000163355276_tess_v01_llc.fits,1,0,0,0,0
20721,164520007.0,2038.25927,15.37033,0.1675416667,4220,1.11,1.87107,1.915834056,11.3497,3.0,2036.287031,2060.641415,train,J,,N,N,N,N,E,J,N,,astronet_tess_ffi_s0039-0000000164520007_tess_v01_llc.fits,0,1,0,0,0
20722,16452702.0,1491.85354,0.26042,0.007791666667,9870,1.97,2.3468,2.592523659,11.5863,3.0,1491.641558,2254.064454,train,,,J,J,N,J,J,J,J,,astronet_tess_ffi_s0039-0000000016452702_tess_v01_llc.fits,0,6,1,0,0
20723,164544018.0,2038.43099,10.09233,0.3549583333,95780,1.29,2.38262,2.377140512,8.8859,3.0,2036.287031,2060.641425,train,E,,E,E,E,E,E,E,E,,astronet_tess_ffi_s0039-0000000164544018_tess_v01_llc.fits,1,0,0,0,0
20724,16455275.0,1491.36198,25.30486,0.6000416667,6062,1.56,2.13038,2.306479831,11.7866,3.0,1491.641563,2254.064461,train,J,,J,J,J,J,J,J,J,,astronet_tess_ffi_s0039-0000000016455275_tess_v01_llc.fits,0,1,0,0,0
20725,16455696.0,1492.63533,1.07639,0.2540416667,509990,1.4,2.70527,2.625042428,10.9097,3.0,1491.641573,2254.064464,train,E,,E,E,E,E,E,E,E,,astronet_tess_ffi_s0039-0000000016455696_tess_v01_llc.fits,1,0,0,0,0
20726,165096194.0,1339.29581,28.71422,1.92875,3050,1.13,1.61087,1.509671906,10.7928,3.0,1325.328769,2087.098943,train,J,,J,J,J,J,J,J,J,,astronet_tess_ffi_s0039-0000000165096194_tess_v01_llc.fits,0,1,0,0,0
20727,165124221.0,2108.09729,19.06353,0.3390833333,508,2.09,1.94056,1.902784888,9.2288,3.0,1381.722417,2169.94429,train,J,,J,J,J,J,J,J,J,,astronet_tess_ffi_s0039-0000000165124221_tess_v01_llc.fits,0,1,0,0,0
20728,165145634.0,1394.39726,14.65625,0.09704166667,9930,0.97,0.816518,0.8013259497,13.2024,3.0,1381.722404,2169.944325,train,J,,J,J,J,J,J,J,J,,astronet_tess_ffi_s0039-0000000165145634_tess_v01_llc.fits,0,1,0,0,0
20729,165161774.0,1391.00333,15.65972,0.192125,880,1.16,2.93282,2.88259731,8.7921,3.0,1381.722446,2169.944491,train,J,,J,J,J,J,J,J,J,,astronet_tess_ffi_s0039-0000000165161774_tess_v01_llc.fits,0,1,0,0,0
20730,165165722.0,1394.96211,14.10625,1.0825,33440,1.29,1.34996,1.377889651,11.7003,3.0,1381.722445,2169.944494,train,J,,J,J,J,J,J,J,J,,astronet_tess_ffi_s0039-0000000165165722_tess_v01_llc.fits,0,1,0,0,0
20731,165492094.0,1569.36256,3.0493,0.006041666667,7143,1.07,1.20166,1.145559203,13.1338,3.0,1569.453114,2332.577652,train,J,,J,J,J,J,J,J,J,,astronet_tess_ffi_s0039-0000000165492094_tess_v01_llc.fits,0,1,0,0,0
20732,165725926.0,1600.21251,0.22917,0.02370833333,2880,1.52,2.37903,2.235738512,11.5327,3.0,1596.786873,2332.578279,train,J,,J,J,J,J,J,J,J,,astronet_tess_ffi_s0039-0000000165725926_tess_v01_llc.fits,0,1,0,0,0
20733,165889295.0,1327.55148,77.13803,0.191375,112579,1.3,1.56719,1.594288446,12.0177,3.0,1381.722894,2143.222287,train,J,,J,J,J,J,J,J,J,,astronet_tess_ffi_s0039-0000000165889295_tess_v01_llc.fits,0,1,0,0,0
20734,165940202.0,1381.57462,14.69959,1.175958333,309,1.0,1.62697,1.613276218,8.6916,3.0,1381.722782,2143.222166,train,J,,J,J,J,J,J,J,J,,astronet_tess_ffi_s0039-0000000165940202_tess_v01_llc.fits,0,1,0,0,0
20735,166280914.0,1655.22529,1.60531,0.09633333333,700,1.6,1.95065,1.954625286,8.6506,3.0,1653.932346,2060.640547,train,J,,J,J,S,J,J,B,J,,astronet_tess_ffi_s0039-0000000166280914_tess_v01_llc.fits,0,1,0,0,0
20736,166388129.0,1600.51526,0.3618,0.03991666667,3220,1.95,3.38869,2.981921331,10.5645,3.0,1596.78695,2360.5501,train,J,,J,J,S,J,J,B,J,,astronet_tess_ffi_s0039-0000000166388129_tess_v01_llc.fits,0,1,0,0,0
20737,166709926.0,1600.2747,0.38542,0.02633333333,1660,1.67,2.28852,2.291691965,10.6573,3.0,1596.78688,2360.550124,train,J,,J,J,J,J,J,J,J,,astronet_tess_ffi_s0039-0000000166709926_tess_v01_llc.fits,0,1,0,0,0
20738,166762921.0,1411.69336,0.81805,0.1125833333,1260,1.58,1.85746,1.780782101,9.9716,3.0,1410.931154,2169.944766,train,,,J,J,J,J,J,B,J,,astronet_tess_ffi_s0039-0000000166762921_tess_v01_llc.fits,0,6,0,0,1
20739,166764364.0,1411.07221,0.1375,0.01583333333,810,1.71,1.68134,1.762488752,8.3124,3.0,1410.931198,2169.944834,train,J,,J,J,J,J,J,J,J,,astronet_tess_ffi_s0039-0000000166764364_tess_v01_llc.fits,0,1,0,0,0
20740,166764653.0,1411.13867,0.15,0.01383333333,2400,2.01,2.27416,2.163478921,9.5303,3.0,1410.931278,2169.944939,train,J,,J,J,S,J,J,J,J,,astronet_tess_ffi_s0039-0000000166764653_tess_v01_llc.fits,0,1,0,0,0
20741,166839275.0,1354.3878,0.61919,0.133125,40070,1.61,2.37467,2.324397563,10.8416,3.0,1354.117413,2143.221511,train,,,J,J,B,B,B,B,J,,astronet_tess_ffi_s0039-0000000166839275_tess_v01_llc.fits,0,3,0,0,4
20742,166840911.0,1394.3792,14.41571,0.03704166667,3600,1.19,2.09975,1.996515546,10.9327,3.0,1381.722213,2143.221783,train,J,,J,J,J,J,J,J,J,,astronet_tess_ffi_s0039-0000000166840911_tess_v01_llc.fits,0,1,0,0,0
20743,167084298.0,1371.16226,53.46224,0.229875,580,1.05,1.28082,1.206692211,9.8104,3.0,1325.323425,2389.711968,train,J,,J,J,J,J,J,J,J,,astronet_tess_ffi_s0039-0000000167084298_tess_v01_llc.fits,0,1,0,0,0
20744,167121846.0,1339.48518,54.51924,0.1957083333,2030,1.11,1.0858,1.093837247,11.6118,3.0,1325.323508,2389.712078,train,J,,J,J,J,J,J,J,J,,astronet_tess_ffi_s0039-0000000167121846_tess_v01_llc.fits,0,1,0,0,0
20745,167206326.0,1325.85909,1.21389,0.1297083333,90,1.14,2.58369,2.259433086,9.3031,3.0,1325.323696,2389.71231,train,,,J,J,B,J,J,J,J,,astronet_tess_ffi_s0039-0000000167206326_tess_v01_llc.fits,0,6,0,0,1
20746,167308636.0,1353.41056,44.67778,0.04691666667,9810,0.97,0.792096,0.7783045255,13.1365,3.0,1325.323727,2389.712363,train,J,,J,J,J,J,J,J,J,,astronet_tess_ffi_s0039-0000000167308636_tess_v01_llc.fits,0,1,0,0,0
20747,167325577.0,1468.68584,0.25694,0.02308333333,4070,1.51,2.42504,2.641164722,11.9113,3.0,1468.287272,2227.571482,train,J,,J,J,J,J,J,J,J,,astronet_tess_ffi_s0039-0000000167325577_tess_v01_llc.fits,0,1,0,0,0
20748,167457415.0,1395.99309,12.22057,0.2220416667,3520,0.91,1.8355,1.79844706,10.8057,3.0,1381.724564,2143.223996,train,J,,J,J,J,J,J,J,J,,astronet_tess_ffi_s0039-0000000167457415_tess_v01_llc.fits,0,1,0,0,0
20749,167457986.0,1382.19527,1.90738,0.1525833333,1959,1.31,2.00073,1.89190564,11.266,3.0,1381.724628,2143.224123,train,,,J,J,B,J,J,J,J,,astronet_tess_ffi_s0039-0000000167457986_tess_v01_llc.fits,0,6,0,0,1
20750,167460093.0,1394.19861,10.45877,0.1327083333,16800,1.24,1.39678,1.436895111,12.0444,3.0,1381.724655,2143.224201,train,J,,J,J,J,J,J,J,J,,astronet_tess_ffi_s0039-0000000167460093_tess_v01_llc.fits,0,1,0,0,0
20751,167656135.0,1366.04353,54.4097,0.1235,4410,1.37,1.22404,1.218920575,9.3836,3.0,1354.114359,2389.711362,train,J,,J,J,J,J,J,J,J,,astronet_tess_ffi_s0039-0000000167656135_tess_v01_llc.fits,0,1,0,0,0
20752,167695729.0,1325.943,1.46319,0.2982083333,130,1.5,2.02264,1.898018407,10.3997,3.0,1325.322972,2389.711656,train,J,,J,J,J,J,J,J,J,,astronet_tess_ffi_s0039-0000000167695729_tess_v01_llc.fits,0,1,0,0,0
20753,167719676.0,1359.64749,50.69305,0.23825,1090,0.65,0.625829,0.655049845,12.0461,3.0,1325.323161,2389.711858,train,J,,J,J,E,J,J,J,J,,astronet_tess_ffi_s0039-0000000167719676_tess_v01_llc.fits,0,1,0,0,0
20754,167719897.0,1326.59221,1.28333,0.13325,66530,1.6,2.14948,1.907088956,11.6573,3.0,1325.323203,2389.711906,train,J,,J,J,S,J,J,B,B,,astronet_tess_ffi_s0039-0000000167719897_tess_v01_llc.fits,0,1,0,0,0
20755,167977484.0,2252.10632,5.76314,0.008625,1394,1.084,1.03705,1.02890379,10.2681,3.0,1543.244709,2305.987069,train,J,,J,J,E,J,J,J,N,,astronet_tess_ffi_s0039-0000000167977484_tess_v01_llc.fits,0,1,0,0,0
20756,168675346.0,1414.19705,5.22986,0.005583333333,31290,0.87,0.805354,0.7666832001,13.3289,3.0,1410.930913,2169.944685,train,,,J,J,N,J,J,J,N,,astronet_tess_ffi_s0039-0000000168675346_tess_v01_llc.fits,0,5,2,0,0
20757,168786960.0,1411.14444,0.26597,0.021625,1590,1.852,2.09704,1.899413448,8.20726,3.0,1410.930919,2169.944805,train,J,,J,J,J,J,J,J,J,,astronet_tess_ffi_s0039-0000000168786960_tess_v01_llc.fits,0,1,0,0,0
20758,168846904.0,1411.32289,0.30903,0.01633333333,2480,1.21,1.20034,1.188463445,12.124,3.0,1410.930622,2200.228635,train,J,,J,J,J,J,J,J,J,,astronet_tess_ffi_s0039-0000000168846904_tess_v01_llc.fits,0,1,0,0,0
20759,168940626.0,1491.74317,0.15972,0.01429166667,1730,1.48,1.61852,1.550656208,10.5664,3.0,1491.640948,2254.064536,train,,,J,J,B,J,J,J,J,,astronet_tess_ffi_s0039-0000000168940626_tess_v01_llc.fits,0,6,0,0,1
20760,169169001.0,1491.83352,0.32014,0.06216666667,3950,1.166,1.20672,1.232548641,10.6282,3.0,1491.640815,2254.064488,train,,,B,J,B,B,B,B,B,,astronet_tess_ffi_s0039-0000000169169001_tess_v01_llc.fits,0,1,0,0,6
20761,169252808.0,1354.52851,0.7239,0.07841666667,1360,1.56,1.92751,1.865865361,9.4956,3.0,1354.120122,2114.432042,train,J,,J,J,S,J,J,J,J,,astronet_tess_ffi_s0039-0000000169252808_tess_v01_llc.fits,0,1,0,0,0
20762,169421022.0,1438.29528,0.2493,0.02270833333,1430,1.939,3.17774,3.023212413,7.90345,3.0,1437.994413,2200.230389,train,J,,J,J,J,J,J,J,J,,astronet_tess_ffi_s0039-0000000169421022_tess_v01_llc.fits,0,1,0,0,0
20763,169764604.0,1367.33348,13.55807,0.16025,2940,1.22,1.30825,1.237351845,11.4186,3.0,1354.120694,2114.432837,train,J,,J,J,J,J,J,J,J,,astronet_tess_ffi_s0039-0000000169764604_tess_v01_llc.fits,0,1,0,0,0
20764,170310381.0,1505.8882,38.63542,0.1031666667,8720,1.05,1.66424,1.566993119,13.2008,3.0,1468.283758,2254.061255,train,E,,J,J,E,J,J,J,E,,astronet_tess_ffi_s0039-0000000170310381_tess_v01_llc.fits,1,0,0,0,0
20765,170675481.0,1438.30634,0.55139,0.05541666667,150,1.69,2.12367,2.018078416,9.3477,3.0,1437.993761,2200.229109,train,,,J,J,N,J,J,J,J,,astronet_tess_ffi_s0039-0000000170675481_tess_v01_llc.fits,0,6,1,0,0
20766,170882685.0,1424.28946,21.78611,0.04329166667,746,0.92,1.01744,0.9953427388,9.4948,3.0,1437.993552,2200.229068,train,J,,J,J,J,J,J,J,J,,astronet_tess_ffi_s0039-0000000170882685_tess_v01_llc.fits,0,1,0,0,0
20767,171895709.0,1635.30475,9.83403,0.172875,2478280,1.33,1.35875,1.450611845,12.8226,3.0,1624.973631,2389.716598,train,J,,J,J,J,J,J,J,J,,astronet_tess_ffi_s0039-0000000171895709_tess_v01_llc.fits,0,1,0,0,0
20768,172278692.0,1629.23161,0.67153,0.07691666667,259030,0.85,1.43943,1.48112617,12.3447,3.0,1624.974751,2360.55084,train,B,,B,J,B,B,B,B,S,,astronet_tess_ffi_s0039-0000000172278692_tess_v01_llc.fits,0,0,0,0,1
